uid,aid,start_time,end_time
51,10,2018-12-07 10:29:53,2018-12-07 10:29:53
51,12,2018-12-07 10:38:03,2018-12-07 10:38:03
51,12,2018-12-07 10:47:34,2018-12-07 10:47:34
51,12,2018-12-07 11:05:27,2018-12-07 11:05:27
51,12,2018-12-07 11:12:20,2018-12-07 11:12:20
51,12,2018-12-07 11:22:26,2018-12-07 11:22:26
51,12,2018-12-07 11:29:10,2018-12-07 11:29:10
51,12,2018-12-09 18:09:33,2018-12-09 18:09:33
51,12,2018-12-09 18:37:01,2018-12-09 18:37:01
51,12,2018-12-10 21:39:48,2018-12-10 21:39:48
51,9,2018-12-10 21:45:08,2018-12-10 21:45:08
51,12,2018-12-10 21:50:25,2018-12-10 21:50:25
51,12,2018-12-10 21:56:46,2018-12-10 21:56:46
51,12,2018-12-10 22:10:48,2018-12-10 22:10:48
51,12,2018-12-10 22:21:47,2018-12-10 22:21:47
51,12,2018-12-10 22:26:38,2018-12-10 22:26:38
51,12,2018-12-12 18:13:52,2018-12-12 18:13:52
51,12,2018-12-12 18:17:47,2018-12-12 18:17:47
51,12,2018-12-13 18:23:23,2018-12-13 18:23:23
51,12,2018-12-13 18:32:20,2018-12-13 18:32:20
51,12,2018-12-13 18:43:00,2018-12-13 18:43:00
51,12,2018-12-13 18:52:50,2018-12-13 18:52:50
51,12,2018-12-14 14:48:51,2018-12-14 14:48:51
51,12,2018-12-14 14:57:24,2018-12-14 14:57:24
51,12,2018-12-17 18:16:27,2018-12-17 18:16:27
51,12,2018-12-17 18:23:57,2018-12-17 18:23:57
51,12,2018-12-17 18:32:15,2018-12-17 18:32:15
51,12,2018-12-17 18:45:52,2018-12-17 18:45:52
51,12,2018-12-17 18:52:26,2018-12-17 18:52:26
51,12,2018-12-19 21:16:43,2018-12-19 21:16:43
51,12,2018-12-19 21:26:03,2018-12-19 21:26:03
51,12,2018-12-19 21:50:09,2018-12-19 21:50:09
51,12,2018-12-19 21:56:03,2018-12-19 21:56:03
51,12,2018-12-19 22:01:48,2018-12-19 22:01:48
51,12,2018-12-20 05:08:32,2018-12-20 05:08:32
51,12,2018-12-20 05:13:43,2018-12-20 05:13:43
51,12,2018-12-20 05:24:41,2018-12-20 05:24:41
51,12,2018-12-20 05:32:06,2018-12-20 05:32:06
51,12,2018-12-20 05:44:32,2018-12-20 05:44:32
51,12,2018-12-20 05:54:23,2018-12-20 05:54:23
51,12,2018-12-20 05:59:39,2018-12-20 05:59:39
51,12,2018-12-21 18:10:46,2018-12-21 18:10:46
51,12,2018-12-21 18:17:52,2018-12-21 18:17:52
51,12,2018-12-21 18:26:05,2018-12-21 18:26:05
51,12,2018-12-21 18:35:31,2018-12-21 18:35:31
51,12,2018-12-21 18:40:19,2018-12-21 18:40:19
51,12,2018-12-22 21:24:02,2018-12-22 21:24:02
51,12,2018-12-22 21:29:10,2018-12-22 21:29:10
51,12,2018-12-22 21:34:07,2018-12-22 21:34:07
51,12,2018-12-22 21:37:57,2018-12-22 21:37:57
51,12,2018-12-22 21:55:03,2018-12-22 21:55:03
51,12,2018-12-24 10:14:08,2018-12-24 10:14:08
51,12,2018-12-24 10:22:19,2018-12-24 10:22:19
51,12,2018-12-24 10:32:27,2018-12-24 10:32:27
51,12,2018-12-24 10:41:22,2018-12-24 10:41:22
51,12,2018-12-24 10:45:29,2018-12-24 10:45:29
51,12,2018-12-24 11:03:32,2018-12-24 11:03:32
51,12,2018-12-24 11:11:08,2018-12-24 11:11:08
51,12,2018-12-24 11:19:09,2018-12-24 11:19:09
51,12,2018-12-24 18:27:52,2018-12-24 18:27:52
51,12,2018-12-24 18:43:33,2018-12-24 18:43:33
51,12,2018-12-24 18:48:52,2018-12-24 18:48:52
51,12,2018-12-26 10:15:16,2018-12-26 10:15:16
51,12,2018-12-26 10:32:38,2018-12-26 10:32:38
51,12,2018-12-26 10:41:48,2018-12-26 10:41:48
51,12,2018-12-26 10:50:30,2018-12-26 10:50:30
51,12,2018-12-26 11:00:49,2018-12-26 11:00:49
51,12,2018-12-26 11:16:47,2018-12-26 11:16:47
51,12,2018-12-26 11:25:33,2018-12-26 11:25:33
51,12,2018-12-26 18:05:26,2018-12-26 18:05:26
51,12,2018-12-26 18:11:46,2018-12-26 18:11:46
51,4,2018-12-28 10:11:39,2018-12-28 10:11:39
51,12,2018-12-28 18:22:48,2018-12-28 18:22:48
51,12,2018-12-28 18:43:34,2018-12-28 18:43:34
51,12,2018-12-28 18:50:15,2018-12-28 18:50:15
51,12,2018-12-29 18:02:04,2018-12-29 18:02:04
51,12,2018-12-29 18:11:36,2018-12-29 18:11:36
51,12,2018-12-29 18:19:57,2018-12-29 18:19:57
51,12,2018-12-29 18:35:06,2018-12-29 18:35:06
51,12,2019-01-24 16:48:52,2019-01-24 16:48:52
